,BTCUSDT,ETHUSDT,SOLUSDT,VELVETUSDT,HYPEUSDT,ZECUSDT,XRPUSDT,WLDUSDT,DOGEUSDT,AIOUSDT,NEARUSDT,BNBUSDT,HUSDT,STGUSDT,1000PEPEUSDT,ADAUSDT,SUIUSDT,PAXGUSDT,PLAYUSDT,HMSTRUSDT,ENAUSDT,IDUSDT,FILUSDT,AVAXUSDT,LINKUSDT,XLMUSDT,BCHUSDT,TONUSDT,CRVUSDT,HOMEUSDT,ESPORTSUSDT,TAOUSDT,TRXUSDT,DOTUSDT,SKYAIUSDT,ARBUSDT,SIRENUSDT,ONDOUSDT,CHZUSDT,LTCUSDT,XMRUSDT,INJUSDT,SAHARAUSDT,TRUMPUSDT,UNIUSDT,AAVEUSDT,FETUSDT,PUMPUSDT,PENGUUSDT,VVVUSDT,ASTRUSDT,ATOMUSDT,PIPPINUSDT,FIDAUSDT,OPUSDT,SXTUSDT,APTUSDT,EPICUSDT,FARTCOINUSDT,1000SHIBUSDT,DEXEUSDT,GALAUSDT,DASHUSDT,VIRTUALUSDT,JTOUSDT,ORDIUSDT,ICPUSDT,PYTHUSDT,ETCUSDT,WIFUSDT,MORPHOUSDT
2026-04-15 00:00:00+00:00,74776.2,2358.87,84.85,0.07721,44.619,345.7,1.3915,0.3049,0.09485,0.08058,1.409,623.08,0.10861,0.2276,0.0037223,0.246,0.9584,4809.03,0.16775,0.0001478,0.09929,0.03148,0.917,9.43,9.258,0.15776,440.59,1.4061,0.223,0.018456,0.40515,241.36,0.32705,1.18,0.12132,0.1149,0.7852,0.2586,0.04202,55.13,344.97,3.247,0.0226,2.936,3.222,105.45,0.2292,0.001911,0.007158,8.619,0.007712,1.766,0.02575,0.01744,0.1198,0.01639,0.895,0.2862,0.206,0.005964,12.03,0.00313,37.98,0.6895,0.3143,3.432,2.497,0.04528,8.447,0.1998,1.8178
2026-04-16 00:00:00+00:00,75106.8,2346.92,89.03,0.07736,43.787,339.93,1.4521,0.3251,0.09917,0.08278,1.431,636.15,0.11507,0.2302,0.003977,0.259,0.9999,4773.5,0.11713,0.0001811,0.11348,0.03277,0.997,9.723,9.596,0.16919,454.64,1.432,0.233,0.018753,0.40025,252.62,0.3269,1.328,0.1609,0.1289,1.9752,0.2696,0.04286,56.32,344.12,3.401,0.02371,3.07,3.427,115.41,0.2398,0.002009,0.007885,8.543,0.00813,1.808,0.04085,0.01758,0.1323,0.01658,1.0004,0.3072,0.2251,0.006262,11.048,0.00343,36.9,0.7366,0.3384,8.526,2.653,0.04892,8.745,0.2182,1.7963
2026-04-17 00:00:00+00:00,77030.6,2417.66,88.71,0.0784,44.608,328.66,1.4749,0.2801,0.09936,0.07787,1.406,643.52,0.13191,0.2331,0.0039526,0.2585,0.9962,4818.24,0.08891,0.0001636,0.12492,0.03356,0.981,9.715,9.607,0.17411,453.17,1.4151,0.238,0.018861,0.40042,257.21,0.32763,1.332,0.18848,0.1313,0.6799,0.2702,0.04138,56.35,348.82,3.362,0.02333,3.04,3.45,114.78,0.2301,0.001994,0.007665,8.826,0.008186,1.831,0.03184,0.01809,0.1342,0.01763,0.9968,0.3143,0.2158,0.006301,12.377,0.0034,36.83,0.7459,0.3341,7.173,2.612,0.04759,8.768,0.2143,1.9331
2026-04-18 00:00:00+00:00,75653.8,2348.99,86.11,0.07372,43.77,322.88,1.4315,0.2628,0.09473,0.0756,1.343,630.22,0.11156,0.2208,0.0037739,0.249,0.9559,4772.54,0.10284,0.0001527,0.11983,0.03239,0.941,9.328,9.277,0.1703,443.35,1.3112,0.228,0.017709,0.40927,243.11,0.32928,1.271,0.18396,0.129,0.7487,0.2578,0.04041,55.61,349.6,3.201,0.02215,2.876,3.347,101.09,0.2148,0.001875,0.007255,8.605,0.007977,1.781,0.02738,0.01648,0.1258,0.01673,0.9352,0.3009,0.1984,0.006064,14.427,0.00323,34.49,0.7027,0.3191,5.048,2.487,0.04551,8.497,0.2025,1.9219
2026-04-19 00:00:00+00:00,73758.4,2262.2,83.41,0.0793,40.703,301.39,1.3935,0.2587,0.09298,0.07678,1.325,616.38,0.10402,0.1964,0.0036479,0.2423,0.9221,4738.0,0.10695,0.0001478,0.11239,0.03049,0.906,8.999,9.058,0.16647,434.9,1.2861,0.221,0.015299,0.40035,239.55,0.32882,1.239,0.1822,0.1215,0.6612,0.25,0.04043,54.01,347.24,3.177,0.02111,2.792,3.229,90.21,0.2091,0.001771,0.00695,8.917,0.007755,1.757,0.02457,0.01575,0.1204,0.01681,0.9102,0.2787,0.1923,0.005893,14.954,0.00317,33.5,0.6693,0.3059,4.203,2.405,0.04338,8.228,0.1943,1.8987
2026-04-20 00:00:00+00:00,75790.1,2312.59,85.24,0.07434,40.688,312.01,1.4236,0.2639,0.09515,0.08148,1.361,629.56,0.10122,0.2006,0.0037545,0.2478,0.9436,4803.95,0.11047,0.0001544,0.11199,0.03241,0.922,9.269,9.282,0.17386,443.35,1.3474,0.231,0.016119,0.36519,244.05,0.32864,1.279,0.16085,0.1271,0.7056,0.2549,0.04641,54.99,353.94,3.28,0.02153,2.87,3.23,90.58,0.2109,0.001818,0.007507,9.486,0.008239,1.799,0.02545,0.01657,0.1239,0.01698,0.935,0.2806,0.2017,0.005999,14.109,0.00322,34.22,0.6881,0.3367,4.846,2.457,0.04502,8.388,0.199,1.9154
2026-04-21 00:00:00+00:00,76288.2,2326.13,86.0,0.08763,39.754,316.61,1.4326,0.2616,0.09513,0.08177,1.385,631.97,0.11259,0.1993,0.0038164,0.2497,0.949,4725.41,0.11949,0.0001551,0.11196,0.03175,0.925,9.388,9.392,0.17898,448.21,1.3612,0.23,0.016034,0.3405,244.93,0.33283,1.278,0.1588,0.1252,0.7053,0.2579,0.04755,55.53,386.46,3.264,0.02152,2.854,3.269,91.82,0.2095,0.001843,0.007768,8.866,0.008405,1.844,0.02499,0.01644,0.1231,0.01804,0.9388,0.2828,0.2008,0.006087,12.46,0.00322,36.63,0.6811,0.3405,4.686,2.46,0.04539,8.432,0.1966,1.9465
2026-04-22 00:00:00+00:00,78139.8,2373.04,86.83,0.08875,41.131,316.25,1.4284,0.2631,0.09557,0.08213,1.401,637.81,0.12972,0.196,0.0037922,0.2482,0.944,4711.71,0.11839,0.0001539,0.10641,0.0315,0.926,9.33,9.284,0.17651,460.11,1.3609,0.226,0.016969,0.3405,245.5,0.32946,1.27,0.16714,0.1284,0.6398,0.2607,0.0471,55.46,367.37,3.281,0.02172,2.912,3.314,93.92,0.2065,0.001838,0.008219,8.805,0.00818,1.86,0.0241,0.01645,0.1209,0.01694,0.9446,0.2803,0.2012,0.006103,11.974,0.0032,35.33,0.6906,0.3377,4.289,2.487,0.04662,8.438,0.1895,1.9567
2026-04-23 00:00:00+00:00,78216.8,2328.94,86.08,0.10338,41.289,342.38,1.4379,0.2641,0.09709,0.08264,1.405,638.84,0.14298,0.2015,0.0038267,0.2496,0.9452,4683.36,0.1404,0.0001556,0.10973,0.03127,0.929,9.376,9.344,0.17533,460.55,1.3313,0.221,0.016236,0.3519,252.59,0.32861,1.24,0.21781,0.1284,0.6484,0.2621,0.05024,56.17,379.6,3.379,0.02141,2.866,3.291,94.24,0.2096,0.001793,0.00844,8.572,0.00839,1.91,0.02506,0.01671,0.1214,0.01758,0.9514,0.2888,0.1999,0.006147,12.848,0.00323,36.44,0.7015,0.3461,4.574,2.483,0.05188,8.509,0.179,1.9145
2026-04-24 00:00:00+00:00,77395.4,2313.88,86.13,0.09404,41.146,358.99,1.4325,0.2616,0.09839,0.08401,1.408,636.49,0.13893,0.2059,0.0038634,0.2502,0.9452,4694.54,0.13764,0.0001568,0.10857,0.03142,0.939,9.396,9.371,0.17289,455.92,1.335,0.225,0.01607,0.4622,248.63,0.32293,1.253,0.19398,0.1286,0.6614,0.2619,0.04815,56.51,368.82,3.426,0.02178,2.878,3.25,94.25,0.2082,0.001776,0.008374,8.797,0.008259,1.99,0.02837,0.01672,0.125,0.01753,0.9869,0.3126,0.1994,0.006199,12.988,0.00354,36.57,0.7011,0.3447,4.868,2.453,0.05057,8.524,0.1788,1.8478
2026-04-25 00:00:00+00:00,77585.0,2318.21,86.13,0.09994,41.474,358.63,1.4231,0.2585,0.09796,0.09495,1.401,628.9,0.15108,0.2017,0.0038488,0.2501,0.9381,4688.05,0.12029,0.0001561,0.10728,0.03227,0.936,9.358,9.342,0.16964,452.9,1.3167,0.225,0.015983,0.3444,247.49,0.32359,1.246,0.19638,0.1292,0.7003,0.2608,0.04961,56.02,372.91,3.54,0.02342,2.562,3.256,94.09,0.2087,0.001749,0.008614,9.124,0.008203,2.028,0.03109,0.01653,0.125,0.01707,0.9668,0.302,0.1981,0.006169,13.712,0.00348,36.11,0.699,0.3457,4.673,2.431,0.04899,8.439,0.178,1.8626
2026-04-26 00:00:00+00:00,78613.5,2368.32,86.87,0.10776,42.428,354.92,1.4302,0.2596,0.09916,0.08872,1.394,636.18,0.15043,0.2075,0.0038939,0.252,0.945,4670.72,0.11386,0.0001576,0.10924,0.03282,0.942,9.45,9.479,0.17073,454.69,1.3149,0.229,0.015897,0.3322,251.09,0.32301,1.259,0.19012,0.1294,0.6759,0.2669,0.04963,56.24,392.31,3.736,0.02389,2.609,3.28,96.43,0.2117,0.001759,0.008943,9.542,0.008322,2.0,0.02976,0.01707,0.1256,0.017,0.9825,0.3039,0.2081,0.006207,13.71,0.00339,36.24,0.7116,0.3533,4.585,2.442,0.04951,8.522,0.1778,1.9518
2026-04-27 00:00:00+00:00,77331.2,2302.28,84.78,0.11758,41.63,355.05,1.3999,0.2541,0.09889,0.08615,1.364,627.18,0.14161,0.2163,0.0039064,0.2479,0.9349,4680.55,0.12837,0.0001543,0.10697,0.03107,0.921,9.262,9.316,0.16591,449.53,1.3054,0.233,0.015459,0.3392,248.0,0.32517,1.231,0.16446,0.1265,0.7016,0.2663,0.05011,55.54,380.65,3.581,0.02264,2.524,3.25,97.59,0.2059,0.001776,0.01032,8.958,0.008158,1.982,0.02625,0.01685,0.1223,0.01677,0.9659,0.2909,0.201,0.006141,14.246,0.0033,35.49,0.6982,0.3427,4.394,2.427,0.04842,8.387,0.1773,1.9503
2026-04-28 00:00:00+00:00,76298.1,2288.37,84.02,0.11725,40.164,336.02,1.3798,0.2515,0.09928,0.1087,1.347,624.88,0.18144,0.2134,0.0038782,0.2466,0.9249,4587.5,0.10587,0.0001536,0.10606,0.03107,0.919,9.171,9.237,0.1617,453.36,1.3019,0.227,0.015166,0.3668,258.13,0.32276,1.228,0.22424,0.1243,0.6649,0.2641,0.04547,55.69,378.5,3.567,0.02272,2.485,3.241,96.42,0.1962,0.0019,0.010176,8.885,0.008084,1.951,0.02634,0.01695,0.121,0.01654,0.9656,0.2937,0.2048,0.006135,12.504,0.00332,34.8,0.6898,0.3382,4.456,2.396,0.04762,8.394,0.1789,1.9567
2026-04-29 00:00:00+00:00,75749.9,2251.52,83.01,0.11726,39.933,327.38,1.3685,0.2477,0.10402,0.11307,1.327,617.63,0.17929,0.2176,0.0038529,0.2444,0.9064,4554.16,0.09805,0.0001572,0.10388,0.03011,0.915,9.119,9.107,0.15944,447.23,1.3201,0.2303,0.014874,0.3811,253.9,0.32293,1.211,0.26912,0.1253,0.6947,0.2634,0.04238,55.29,376.78,3.474,0.02206,2.391,3.19,93.24,0.1988,0.001743,0.009693,8.735,0.008107,1.928,0.0259,0.01671,0.1197,0.01668,0.9896,0.3233,0.1977,0.006155,12.379,0.003208,34.51,0.6881,0.3394,4.283,2.38,0.0467,8.336,0.1781,1.9602
2026-04-30 00:00:00+00:00,76305.4,2256.49,83.04,0.11567,39.699,350.45,1.3672,0.2429,0.10645,0.11037,1.297,615.61,0.17944,0.2155,0.0038727,0.2461,0.9079,4616.29,0.10266,0.0001521,0.10264,0.03042,0.921,9.09,9.1,0.15824,440.67,1.3346,0.2352,0.014866,0.3888,248.95,0.32649,1.203,0.35082,0.1237,0.6828,0.2624,0.04122,55.15,379.96,3.418,0.02185,2.381,3.184,92.8,0.1955,0.001776,0.009962,8.523,0.008065,1.885,0.02544,0.01641,0.1203,0.01661,0.9931,0.3011,0.1976,0.006219,11.238,0.003193,35.37,0.6864,0.3551,4.367,2.374,0.04635,8.34,0.1835,1.9991
2026-05-01 00:00:00+00:00,78192.0,2294.34,83.7,0.10323,41.15,384.76,1.385,0.2338,0.10845,0.11153,1.288,615.72,0.19513,0.2156,0.0039365,0.248,0.9185,4601.84,0.11395,0.0001524,0.10202,0.0307,0.918,9.082,9.09,0.15939,450.24,1.3196,0.2303,0.01453,0.3894,270.68,0.32683,1.204,0.35952,0.1235,0.7083,0.2677,0.04162,55.36,379.85,3.643,0.02318,2.309,3.201,91.98,0.1979,0.001814,0.009849,9.272,0.008035,1.897,0.0261,0.01675,0.121,0.01649,0.9891,0.3114,0.206,0.006268,10.677,0.003215,37.59,0.6987,0.3586,4.468,2.346,0.04681,8.406,0.1885,1.9652
2026-05-02 00:00:00+00:00,78652.9,2315.9,84.23,0.09789,41.254,387.6,1.3928,0.2429,0.10844,0.11123,1.298,618.33,0.19238,0.2181,0.003991,0.2501,0.9272,4595.28,0.10512,0.0001559,0.10248,0.03163,0.932,9.182,9.174,0.15986,445.43,1.3425,0.237,0.014272,0.3765,286.89,0.32977,1.227,0.49915,0.1226,0.6838,0.2834,0.04148,55.33,383.35,3.798,0.02416,2.354,3.255,93.26,0.2073,0.001817,0.009872,9.305,0.008018,1.883,0.02585,0.01711,0.1254,0.01622,1.0019,0.3313,0.2077,0.006272,10.33,0.003182,37.11,0.7499,0.3792,5.464,2.358,0.04966,8.525,0.1894,1.9746
2026-05-03 00:00:00+00:00,78529.0,2321.67,83.87,0.09779,41.54,412.81,1.3871,0.2367,0.10822,0.1174,1.275,617.58,0.20386,0.2218,0.0039409,0.2494,0.9195,4603.71,0.0991,0.000156,0.10047,0.03073,0.922,9.079,9.122,0.15783,442.94,1.3519,0.2335,0.013904,0.373,289.22,0.33842,1.209,0.46443,0.1172,0.7455,0.2872,0.04024,55.27,392.36,3.735,0.0247,2.329,3.232,92.39,0.2057,0.001798,0.009876,9.532,0.008476,1.873,0.02544,0.01685,0.1229,0.01536,0.9853,0.3512,0.2028,0.006162,10.22,0.003084,39.22,0.7522,0.3919,5.387,2.341,0.04888,8.48,0.1877,1.9218
2026-05-04 00:00:00+00:00,79826.1,2346.11,84.05,0.09905,41.805,422.47,1.3909,0.2364,0.11005,0.10787,1.262,623.03,0.1996,0.2261,0.0039814,0.2497,0.9285,4513.99,0.11522,0.0001731,0.10023,0.03216,0.933,9.168,9.355,0.15738,443.58,1.6515,0.2362,0.01389,0.3832,284.7,0.34052,1.228,0.71859,0.1163,0.7694,0.3138,0.0398,54.92,407.28,3.68,0.02421,2.313,3.271,92.18,0.2038,0.001822,0.010092,9.17,0.008494,1.888,0.02515,0.01698,0.124,0.0143,0.9655,0.3438,0.2043,0.006188,10.547,0.003121,47.45,0.7354,0.389,5.039,2.36,0.04865,8.684,0.1905,2.0003
2026-05-05 00:00:00+00:00,80861.9,2359.47,86.24,0.09532,43.69,516.72,1.4117,0.2452,0.11478,0.10948,1.295,630.75,0.19983,0.2271,0.0041132,0.2619,0.966,4581.51,0.10179,0.0001744,0.10954,0.03238,0.974,9.399,9.763,0.15973,461.19,1.9506,0.2404,0.01371,0.3966,292.31,0.34451,1.278,0.7333,0.1197,0.7485,0.3209,0.04129,56.3,412.88,3.761,0.02475,2.373,3.356,93.4,0.2148,0.001854,0.011032,10.302,0.00872,1.881,0.02528,0.01723,0.1285,0.0143,0.9906,0.3514,0.2245,0.006344,10.871,0.003479,49.05,0.8036,0.3737,5.198,2.648,0.04956,9.01,0.2003,2.2181
2026-05-06 00:00:00+00:00,81390.1,2349.7,89.1,0.09558,43.103,553.99,1.4241,0.2569,0.11239,0.10812,1.488,648.12,0.20038,0.2647,0.0041608,0.2669,0.9922,4684.44,0.15815,0.0001926,0.12078,0.03252,1.114,9.609,9.993,0.16149,465.46,2.4506,0.2494,0.013365,0.4146,308.89,0.34606,1.317,0.70766,0.128,0.818,0.3233,0.04303,56.72,416.3,3.898,0.02619,2.367,3.472,94.28,0.2258,0.001947,0.010734,12.307,0.008895,1.9,0.02439,0.01822,0.1423,0.01466,1.022,0.3568,0.2519,0.006409,11.509,0.003715,51.36,0.8701,0.4198,5.521,3.192,0.05173,9.389,0.2213,2.2412
2026-05-07 00:00:00+00:00,79969.4,2289.91,88.4,0.09044,42.52,574.38,1.3859,0.2519,0.10778,0.10637,1.47,637.31,0.19668,0.2579,0.0041552,0.2625,0.9677,4694.91,0.06589,0.0002136,0.11946,0.0328,1.098,9.498,9.846,0.15806,449.96,2.7129,0.2408,0.014368,0.3776,302.19,0.34886,1.31,0.56941,0.1266,0.9466,0.3524,0.04405,56.41,400.02,3.84,0.02578,2.377,3.432,92.35,0.2206,0.002012,0.010275,12.37,0.008863,1.884,0.02469,0.01833,0.1479,0.01362,1.0267,0.3517,0.2443,0.006272,12.13,0.003744,52.08,0.9078,0.5917,5.131,3.055,0.05235,9.223,0.2192,2.0964
2026-05-08 00:00:00+00:00,80155.2,2306.17,91.97,0.09183,43.235,612.87,1.4177,0.2735,0.10947,0.1004,1.596,649.78,0.18297,0.2456,0.0043167,0.2734,1.0212,4704.81,0.08583,0.00019,0.13172,0.03463,1.285,9.903,10.34,0.16346,450.16,2.5164,0.2566,0.014626,0.3562,316.36,0.34994,1.374,0.59486,0.1425,1.1016,0.4513,0.04513,58.28,400.33,4.228,0.03067,2.478,3.709,95.78,0.2337,0.002157,0.010491,13.799,0.009548,1.949,0.02545,0.0189,0.1718,0.01402,1.1294,0.3481,0.2538,0.006454,11.859,0.004163,50.23,0.9303,0.5574,5.622,3.617,0.05981,9.774,0.2255,2.1006
2026-05-09 00:00:00+00:00,80634.0,2325.22,93.07,0.09073,42.91,594.3,1.4197,0.2704,0.10869,0.10275,1.566,650.08,0.20054,0.2674,0.0042449,0.2707,1.0698,4709.75,0.10384,0.0001818,0.12985,0.03378,1.199,9.957,10.368,0.16238,449.5,2.433,0.2501,0.015062,0.3515,307.69,0.34998,1.345,0.6088,0.1423,1.2871,0.4181,0.04479,57.97,410.63,4.205,0.03816,2.458,3.807,95.72,0.232,0.00214,0.010682,16.194,0.009196,1.936,0.02555,0.01861,0.1632,0.01378,1.1029,0.3481,0.2534,0.006363,11.953,0.004082,49.0,0.932,0.529,5.516,3.531,0.05838,9.582,0.225,2.1208
2026-05-10 00:00:00+00:00,82177.7,2370.21,96.42,0.09088,42.996,592.51,1.4726,0.2832,0.11242,0.10283,1.563,664.13,0.21002,0.2483,0.0044091,0.2822,1.332,4684.32,0.09863,0.0001815,0.13211,0.0355,1.146,10.222,10.716,0.16957,464.1,2.4818,0.2604,0.01528,0.3706,320.24,0.35041,1.381,0.54185,0.1439,1.1554,0.4234,0.04552,60.38,410.57,4.28,0.0399,2.486,3.991,102.08,0.2405,0.002191,0.010639,14.943,0.00951,2.011,0.02603,0.01934,0.1632,0.01412,1.1531,0.3517,0.2654,0.006606,12.613,0.004074,47.59,0.9062,0.5095,5.338,3.371,0.05925,9.97,0.2315,2.196
2026-05-11 00:00:00+00:00,81699.1,2338.61,97.31,0.09014,41.995,556.55,1.4768,0.2785,0.11127,0.10805,1.547,670.98,0.2635,0.236,0.0043402,0.2801,1.2902,4754.95,0.10544,0.0001838,0.12876,0.03583,1.126,10.128,10.591,0.16845,449.89,2.4263,0.2812,0.016257,0.4628,320.43,0.35102,1.362,0.44117,0.1409,1.1374,0.4283,0.04329,58.47,417.1,4.612,0.03638,2.43,3.893,101.13,0.2348,0.002097,0.010221,17.236,0.00926,2.042,0.02707,0.0193,0.1568,0.01413,1.1283,0.3679,0.2576,0.006593,12.73,0.003913,46.77,0.8618,0.5183,4.902,3.32,0.05818,9.769,0.2306,2.132
2026-05-12 00:00:00+00:00,80461.0,2273.62,94.25,0.09744,40.243,570.85,1.4363,0.2674,0.11012,0.09741,1.607,665.23,0.23923,0.2351,0.0041413,0.2709,1.2377,4709.93,0.0871,0.0001779,0.12161,0.03421,1.091,9.83,10.284,0.16234,439.37,2.2885,0.276,0.016724,0.5576,309.26,0.34898,1.334,0.5435,0.1362,1.1627,0.3883,0.04441,58.09,411.8,4.786,0.04313,2.445,3.763,96.62,0.2236,0.001965,0.009508,16.319,0.009104,2.104,0.02626,0.01976,0.152,0.01505,1.0811,0.3533,0.2327,0.006416,12.214,0.003751,46.35,0.8117,0.4798,4.641,3.177,0.05408,9.388,0.2209,2.0293
2026-05-13 00:00:00+00:00,79288.3,2257.54,91.11,0.11674,38.821,524.31,1.4263,0.2595,0.11261,0.0965,1.575,671.9,0.25345,0.2236,0.0040538,0.2646,1.2073,4687.27,0.08223,0.0001673,0.11663,0.0326,1.047,9.75,10.213,0.15885,433.8,2.1006,0.2662,0.017547,0.5667,294.61,0.3494,1.328,0.46554,0.1319,1.1397,0.3853,0.04313,56.96,397.91,5.139,0.04398,2.361,3.621,96.35,0.2137,0.001862,0.008985,14.356,0.00877,2.036,0.02385,0.01813,0.1459,0.01387,1.0444,0.3108,0.2174,0.006271,11.984,0.003619,43.79,0.7772,0.5012,4.553,3.034,0.05084,9.246,0.2161,1.9767
2026-05-14 00:00:00+00:00,81048.9,2282.06,92.11,0.10202,44.125,560.27,1.4846,0.2617,0.1154,0.12085,1.572,678.76,0.25772,0.2186,0.0040915,0.2704,1.1875,4647.48,0.10636,0.0001671,0.12074,0.03346,1.054,9.901,10.48,0.16226,434.63,2.1272,0.2766,0.017227,0.7154,304.54,0.35362,1.363,0.37436,0.1313,0.5499,0.3881,0.04433,58.19,396.3,5.154,0.037,2.373,3.73,98.3,0.2138,0.001886,0.009097,14.723,0.008855,2.043,0.02437,0.0182,0.1448,0.01384,1.0519,0.3158,0.218,0.006366,12.889,0.003691,46.29,0.7815,0.5146,4.689,2.802,0.0506,9.467,0.2204,1.9511
2026-05-15 00:00:00+00:00,79074.0,2223.66,89.2,0.11662,44.168,515.11,1.4332,0.2447,0.1133,0.1223,1.543,672.63,0.22258,0.2038,0.0039052,0.2613,1.0988,4540.58,0.09929,0.0001582,0.11089,0.03121,1.009,9.532,10.064,0.15454,426.45,1.9521,0.2549,0.016913,0.6945,285.17,0.35205,1.314,0.33964,0.1247,0.5236,0.363,0.04551,57.47,381.54,4.884,0.03705,2.249,3.599,92.82,0.2034,0.001793,0.008826,13.84,0.008698,1.926,0.02367,0.01694,0.1366,0.01281,0.9875,0.2962,0.2004,0.006122,13.29,0.0035,43.34,0.7486,0.4502,4.283,2.612,0.04653,9.239,0.2047,1.8356
2026-05-16 00:00:00+00:00,78104.2,2179.66,86.48,0.12715,41.811,511.06,1.4128,0.2398,0.10933,0.09974,1.496,656.52,0.24424,0.202,0.0037587,0.2549,1.0606,4534.45,0.09169,0.0001536,0.10684,0.02999,0.97,9.285,9.713,0.15168,415.49,1.9068,0.2404,0.016099,0.6975,273.36,0.35495,1.266,0.31684,0.1194,0.5134,0.344,0.04768,56.1,388.3,4.728,0.03689,2.173,3.484,89.97,0.1951,0.001736,0.008441,13.084,0.008378,2.038,0.02458,0.01625,0.1329,0.0123,0.9446,0.2889,0.1931,0.005859,12.902,0.003388,41.23,0.721,0.4396,4.282,2.589,0.04468,9.034,0.1973,1.773
2026-05-17 00:00:00+00:00,77430.4,2129.88,85.17,0.11523,45.7,535.6,1.4006,0.2354,0.10891,0.1001,1.508,649.75,0.2408,0.1908,0.0036773,0.252,1.0436,4534.19,0.08661,0.0001475,0.1044,0.02897,0.941,9.19,9.561,0.14921,404.44,1.9152,0.2299,0.016618,0.665,263.08,0.35507,1.25,0.31716,0.1164,0.4931,0.3456,0.04645,54.52,390.31,4.556,0.03657,2.083,3.468,89.14,0.1909,0.001707,0.008356,14.06,0.007961,2.033,0.02337,0.02331,0.1281,0.01189,0.9292,0.2983,0.1845,0.005731,13.216,0.003303,40.75,0.7016,0.43,4.101,2.542,0.04367,8.857,0.1924,1.7411
2026-05-18 00:00:00+00:00,76963.2,2128.99,85.34,0.11478,47.74,563.21,1.3895,0.2416,0.10472,0.10047,1.625,643.85,0.25041,0.1875,0.0036955,0.2515,1.0638,4575.62,0.09955,0.0001482,0.10554,0.02933,0.96,9.245,9.602,0.14722,378.28,1.998,0.2376,0.017627,0.6333,261.37,0.35543,1.252,0.31322,0.1176,0.4892,0.3857,0.04854,54.35,382.99,5.14,0.03258,2.073,3.543,89.43,0.1937,0.001712,0.008593,15.011,0.007938,2.075,0.02335,0.02138,0.1295,0.01198,0.9475,0.3024,0.1868,0.005751,13.627,0.003391,42.78,0.7229,0.4192,4.198,2.595,0.04436,8.93,0.1934,1.7089
2026-05-19 00:00:00+00:00,76799.9,2111.0,84.24,0.10436,48.036,573.55,1.3607,0.2383,0.10293,0.098,1.602,640.35,0.25015,0.1635,0.0036434,0.248,1.0516,4489.92,0.13596,0.0001471,0.10282,0.02849,0.936,9.1,9.443,0.14346,369.95,1.9803,0.2312,0.021184,0.5882,257.06,0.35618,1.224,0.28215,0.1135,0.5309,0.3686,0.04745,54.47,399.28,4.921,0.03678,2.015,3.449,87.38,0.1889,0.001675,0.008691,16.486,0.007697,2.038,0.02293,0.02156,0.126,0.01142,0.9294,0.3101,0.1824,0.005689,13.999,0.003324,42.17,0.7049,0.4087,4.06,2.471,0.03878,8.963,0.1892,1.7772
2026-05-20 00:00:00+00:00,77510.3,2128.6,86.11,0.10142,54.802,673.05,1.3663,0.2477,0.10365,0.09706,1.702,649.8,0.25902,0.1598,0.0037167,0.249,1.0792,4539.59,0.09184,0.0001508,0.10574,0.02941,0.969,9.292,9.631,0.14372,372.91,2.0445,0.2364,0.020347,0.7894,272.06,0.359,1.248,0.32394,0.1099,0.5114,0.4016,0.04469,53.94,404.91,4.805,0.0367,2.029,3.612,88.0,0.1919,0.001743,0.009122,16.005,0.007896,1.99,0.02309,0.03454,0.1289,0.01144,0.9503,0.3105,0.1889,0.00578,13.861,0.003375,50.7,0.7266,0.5271,4.234,2.534,0.04244,8.996,0.1944,1.8636
2026-05-21 00:00:00+00:00,77586.2,2132.78,87.32,0.1,58.605,663.91,1.3733,0.2685,0.10562,0.09706,1.926,658.82,0.23229,0.1671,0.0038016,0.2505,1.1238,4528.12,0.08689,0.0001523,0.10685,0.03019,1.008,9.448,9.75,0.14661,380.19,2.0698,0.2392,0.022883,0.6958,279.76,0.36526,1.292,0.31664,0.1128,0.5075,0.4141,0.04394,54.13,393.84,5.248,0.03437,2.076,3.605,88.11,0.1937,0.001815,0.009477,17.96,0.00804,2.05,0.02407,0.04066,0.1323,0.01213,0.9732,0.3069,0.1984,0.005845,13.997,0.003407,48.92,0.7521,0.528,4.316,2.569,0.04257,8.968,0.1999,1.9977
2026-05-22 00:00:00+00:00,75513.1,2064.98,84.36,0.09493,54.629,582.57,1.3338,0.2705,0.10228,0.09702,2.101,650.84,0.20063,0.164,0.0035993,0.2422,1.048,4497.24,0.0817,0.0001448,0.0999,0.03032,0.96,9.148,9.414,0.14344,360.36,1.8344,0.2282,0.023055,0.7228,265.0,0.36203,1.257,0.282,0.1086,0.5086,0.3837,0.04019,52.6,381.57,5.17,0.03273,2.016,3.4,86.12,0.1977,0.001704,0.008748,17.42,0.0078,2.068,0.023,0.03396,0.1267,0.01153,0.9393,0.2486,0.1773,0.005653,13.63,0.003238,42.68,0.7155,0.4932,3.986,2.479,0.03974,8.775,0.19,1.9447
